CODGEO,LIBGEO,APL_MEDECINS,Pop_standardisee,CLASSE_ACCESSIBILITE
90062,Larivière,4.085,265.583,Très élevée
90063,Lebetain,1.698,438.838,Très faible
90064,Lepuix-Neuf,2.236,307.036,Faible
90065,Lepuix,1.912,1151.398,Très faible
90066,Leval,2.802,235.259,Moyenne
90067,Menoncourt,3.582,379.725,Élevée
90068,Meroux-Moval,4.379,1381.711,Très élevée
90069,Méziré,2.899,1290.259,Moyenne
90070,Montbouton,1.862,424.295,Très faible
90071,Montreux-Château,2.149,1148.898,Faible
90072,Morvillars,2.446,1066.524,Faible
90074,Novillard,1.795,287.695,Très faible
90075,Offemont,3.579,3971.057,Élevée
90076,Pérouse,4.906,1189.342,Très élevée
90077,Petit-Croix,1.865,302.366,Très faible
90078,Petitefontaine,2.981,184.645,Moyenne
90079,Petitmagny,4.381,326.831,Très élevée
90080,Phaffans,3.424,433.656,Élevée
90081,Réchésy,1.282,777.991,Très faible
90082,Autrechêne,2.159,265.734,Faible
90083,Recouvrance,2.236,127.655,Faible
90084,Reppe,2.578,323.103,Faible
90085,Riervescemont,1.961,84.715,Faible
90086,Romagny-sous-Rougemont,3.675,227.224,Élevée
90087,Roppe,4.547,1028.667,Très élevée
90088,Rougegoutte,2.794,1011.869,Moyenne
90089,Rougemont-le-Château,3.971,1589.778,Très élevée
90090,Saint-Dizier-l'Évêque,1.616,428.091,Très faible
90091,Saint-Germain-le-Châtelet,3.954,641.496,Très élevée
90093,Sermamagny,4.566,957.868,Très élevée
90094,Sevenans,6.504,614.701,Très élevée
90095,Suarce,2.096,433.287,Faible
90096,Thiancourt,1.947,278.686,Faible
90097,Trévenans,6.317,1307.694,Très élevée
90098,Urcerey,3.172,265.08,Moyenne
90099,Valdoie,4.559,5343.692,Très élevée
90100,Vauthiermont,3.22,214.84,Élevée
90101,Vellescot,2.628,224.648,Moyenne
90102,Vescemont,2.53,731.419,Faible
90103,Vétrigne,3.354,640.004,Élevée
90104,Vézelois,3.856,1008.141,Élevée
90105,Villars-le-Sec,1.298,159.68,Très faible
91001,Abbéville-la-Rivière,1.978,318.666,Faible
91016,Angerville,2.236,4157.367,Faible
91017,Angervilliers,2.592,1691.075,Faible
91021,Arpajon,2.172,11010.089,Faible
91022,Arrancourt,1.895,124.415,Très faible
91027,Athis-Mons,2.246,34064.29,Faible
91035,Authon-la-Plaine,2.193,356.851,Faible
91037,Auvernaux,2.549,314.764,Faible
91038,Auvers-Saint-Georges,2.285,1235.898,Faible
91041,Avrainville,2.526,958.696,Faible
91044,Ballainvilliers,2.369,4561.692,Faible
91045,Ballancourt-sur-Essonne,1.833,7731.716,Très faible
91047,Baulne,2.268,1365.809,Faible
91064,Bièvres,3.129,4583.425,Moyenne
91067,Blandy,1.57,114.648,Très faible
91069,Boigneville,2.199,395.677,Faible
91075,Bois-Herpin,2.12,79.317,Faible
91079,Boissy-la-Rivière,2.851,528.096,Moyenne
91080,Boissy-le-Cutté,2.654,1291.853,Moyenne
91081,Boissy-le-Sec,2.18,657.526,Faible
91085,Boissy-sous-Saint-Yon,2.526,3709.795,Faible
91086,Bondoufle,2.328,10344.189,Faible
91093,Boullay-les-Troux,2.813,631.804,Moyenne
91095,Bouray-sur-Juine,1.514,2045.861,Très faible
91097,Boussy-Saint-Antoine,2.607,7705.123,Moyenne
91098,Boutervilliers,1.906,398.383,Très faible
91099,Boutigny-sur-Essonne,2.339,3042.766,Faible
91100,Bouville,2.592,644.458,Faible
91103,Brétigny-sur-Orge,1.521,25312.844,Très faible
91105,Breuillet,1.922,8650.003,Très faible
91106,Breux-Jouy,1.954,1286.6,Faible
91109,Brières-les-Scellés,2.657,1190.472,Moyenne
91111,Briis-sous-Forges,2.569,3326.319,Faible
91112,Brouy,1.733,132.014,Très faible
91114,Brunoy,2.729,25213.867,Moyenne
91115,Bruyères-le-Châtel,1.971,3457.32,Faible
91121,Buno-Bonnevaux,2.337,487.359,Faible
91122,Bures-sur-Yvette,2.616,9353.83,Moyenne
91129,Cerny,2.067,3344.638,Faible
91130,Chalo-Saint-Mars,2.131,1046.209,Faible
91131,Chalou-Moulineux,2.355,388.599,Faible
91132,Chamarande,2.378,1078.725,Faible
91135,Champcueil,1.459,2982.813,Très faible
91136,Champlan,3.168,2516.324,Moyenne
91137,Champmotteux,1.911,351.327,Très faible
91145,Chatignonville,2.209,67.223,Faible
91148,Chauffour-lès-Étréchy,2.368,131.678,Faible
91156,Cheptainville,1.361,2084.027,Très faible
91159,Chevannes,1.722,1475.033,Très faible
91161,Chilly-Mazarin,3.509,18806.847,Élevée
91174,Corbeil-Essonnes,1.983,48495.628,Faible
91175,Corbreuse,1.894,1696.573,Très faible
91179,Le Coudray-Montceaux,3.311,4535.759,Élevée
91180,Courances,2.487,329.864,Faible
91184,Courdimanche-sur-Essonne,2.167,287.226,Faible
91186,Courson-Monteloup,2.291,570.871,Faible
91191,Crosne,2.432,9019.803,Faible
91195,Dannemois,2.328,851.503,Faible
91198,D'Huison-Longueville,2.731,1498.009,Moyenne
91200,Dourdan,2.014,11073.154,Faible
91201,Draveil,2.332,29082.156,Faible
91204,Écharcon,2.679,742.652,Moyenne
91207,Égly,2.454,6351.624,Faible
91215,Épinay-sous-Sénart,2.705,10909.932,Moyenne
91216,Épinay-sur-Orge,2.217,10816.292,Faible
91223,Étampes,2.364,24800.153,Faible
91225,Étiolles,4.337,3077.561,Très élevée
91226,Étréchy,2.33,6997.712,Faible
91228,Évry-Courcouronnes,2.985,60684.387,Moyenne
91232,La Ferté-Alais,2.509,3551.69,Faible
91235,Fleury-Mérogis,2.96,11949.528,Moyenne
91240,Fontaine-la-Rivière,2.721,165.527,Moyenne
91243,Fontenay-lès-Briis,2.501,2146.288,Faible
91244,Fontenay-le-Vicomte,2.053,1467.889,Faible
91247,La Forêt-le-Roi,2.439,486.299,Faible
91248,La Forêt-Sainte-Croix,2.407,157.66,Faible
91249,Forges-les-Bains,2.343,3907.348,Faible
91272,Gif-sur-Yvette,2.706,21862.278,Moyenne
91273,Gironville-sur-Essonne,2.047,717.435,Faible
91274,Gometz-la-Ville,3.821,1424.812,Élevée
91275,Gometz-le-Châtel,3.828,2513.889,Élevée
91284,Les Granges-le-Roi,2.398,1137.988,Faible
91286,Grigny,2.419,24407.443,Faible
91292,Guibeville,2.045,815.63,Faible
91293,Guigneville-sur-Essonne,2.48,865.247,Faible
91294,Guillerval,3.012,786.177,Moyenne
91312,Igny,3.138,9976.862,Moyenne
91315,Itteville,1.613,6236.352,Très faible
91318,Janville-sur-Juine,1.844,1916.058,Très faible
91319,Janvry,3.345,626.471,Élevée
91326,Juvisy-sur-Orge,2.258,17347.507,Faible
91330,Lardy,2.09,5353.465,Faible
91332,Leudeville,2.045,1568.356,Faible
91333,Leuville-sur-Orge,2.397,4162.213,Faible
91338,Limours,2.643,6480.502,Moyenne
91339,Linas,3.446,6600.506,Élevée
91340,Lisses,3.311,6832.319,Élevée
91345,Longjumeau,2.206,19916.095,Faible
91347,Longpont-sur-Orge,2.256,6276.496,Faible
91359,Maisse,2.223,2825.762,Faible
91363,Marcoussis,1.693,8325.807,Très faible
91374,Marolles-en-Beauce,2.54,235.332,Faible
91376,Marolles-en-Hurepoix,2.054,5500.32,Faible
91377,Massy,3.534,47728.656,Élevée
91378,Mauchamps,2.492,356.748,Faible
91386,Mennecy,2.585,15151.452,Faible
91390,Le Mérévillois,2.344,3393.216,Faible
91393,Mérobert,1.79,583.445,Très faible
91399,Mespuits,2.044,196.014,Faible
91405,Milly-la-Forêt,2.113,4863.128,Faible
91408,Moigny-sur-École,1.923,1288.593,Très faible
91411,Les Molières,2.683,1879.841,Moyenne
91412,Mondeville,1.938,718.262,Faible
91414,Monnerville,3.807,371.896,Élevée
91421,Montgeron,2.67,23409.038,Moyenne
91425,Montlhéry,3.337,8257.671,Élevée
91432,Morangis,2.574,13178.137,Faible
91433,Morigny-Champigny,2.329,4523.127,Faible
91434,Morsang-sur-Orge,2.15,19843.807,Faible
91435,Morsang-sur-Seine,1.452,564.906,Très faible
91441,Nainville-les-Roches,2.086,505.938,Faible
91457,La Norville,1.633,4233.166,Très faible
91458,Nozay,2.639,4197.792,Moyenne
91461,Ollainville,2.051,4952.279,Faible
91463,Oncy-sur-École,1.621,1055.162,Très faible
91468,Ormoy,3.581,2265.255,Élevée
91469,Ormoy-la-Rivière,3.138,939.345,Moyenne
91471,Orsay,2.576,15545.765,Faible
91473,Orveau,2.441,145.684,Faible
91477,Palaiseau,2.338,33135.797,Faible
91479,Paray-Vieille-Poste,2.058,8032.23,Faible
91482,Pecqueuse,2.49,559.761,Faible
91494,Le Plessis-Pâté,2.732,3956.841,Moyenne
91495,Plessis-Saint-Benoist,1.673,314.638,Très faible
91507,Prunay-sur-Essonne,2.295,318.205,Faible
91508,Puiselet-le-Marais,2.461,254.444,Faible
91511,Pussay,2.536,2140.417,Faible
91514,Quincy-sous-Sénart,3.567,9429.884,Élevée
91519,Richarville,1.936,404.812,Faible
91521,Ris-Orangis,1.807,27987.928,Très faible
91525,Roinville,2.173,1335.734,Faible
91526,Roinvilliers,2.538,105.489,Faible
91533,Saclas,2.667,1852.219,Moyenne
91534,Saclay,3.543,4062.819,Élevée
91538,Saint-Aubin,3.63,679.455,Élevée
91540,Saint-Chéron,2.385,5036.27,Faible
91544,Saint-Cyr-la-Rivière,2.632,486.954,Moyenne
91546,Saint-Cyr-sous-Dourdan,3.036,960.468,Moyenne
91547,Saint-Escobille,1.359,449.697,Très faible
91549,Sainte-Geneviève-des-Bois,2.531,35190.955,Faible
91552,Saint-Germain-lès-Arpajon,2.32,10320.358,Faible
91553,Saint-Germain-lès-Corbeil,4.082,7397.429,Très élevée
91556,Saint-Hilaire,1.662,392.195,Très faible
91560,Saint-Jean-de-Beauregard,4.687,452.229,Très élevée
91568,Saint-Maurice-Montcouronne,2.326,1510.527,Faible
91570,Saint-Michel-sur-Orge,3.061,20573.968,Moyenne
91573,Saint-Pierre-du-Perray,2.122,10589.272,Faible
91577,Saintry-sur-Seine,1.383,5769.332,Très faible
91578,Saint-Sulpice-de-Favières,2.096,295.576,Faible
91579,Saint-Vrain,1.77,3191.713,Très faible
91581,Saint-Yon,2.23,879.936,Faible
91587,Saulx-les-Chartreux,2.979,6212.964,Moyenne
91589,Savigny-sur-Orge,1.687,36159.396,Très faible
91593,Sermaise,2.204,1588.979,Faible
91599,Soisy-sur-École,2.298,1230.288,Faible
91600,Soisy-sur-Seine,2.867,7609.624,Moyenne
91602,Souzy-la-Briche,2.234,419.813,Faible
91613,Congerville-Thionville,2.006,203.97,Faible
91617,Tigery,4.208,3829.152,Très élevée
91619,Torfou,2.238,281.864,Faible
91629,Valpuiseaux,1.944,626.025,Faible
91630,Le Val-Saint-Germain,2.55,1509.757,Faible
91631,Varennes-Jarcy,2.16,2244.928,Faible
91634,Vaugrigneuse,2.226,1416.423,Faible
91635,Vauhallan,2.47,2108.833,Faible
91639,Vayres-sur-Essonne,2.868,954.716,Moyenne
91645,Verrières-le-Buisson,2.752,15354.085,Moyenne
91648,Vert-le-Grand,2.162,2167.86,Faible
91649,Vert-le-Petit,1.843,2556.782,Très faible
91654,Videlles,2.279,600.176,Faible
91657,Vigneux-sur-Seine,1.675,29034.992,Très faible
91659,Villabé,3.55,5040.874,Élevée
91661,Villebon-sur-Yvette,3.16,10148.932,Moyenne
91662,Villeconin,2.387,750.466,Faible
91665,La Ville-du-Bois,2.688,7626.676,Moyenne
91666,Villejust,3.627,2287.461,Élevée
91667,Villemoisson-sur-Orge,2.436,7118.16,Faible
91671,Villeneuve-sur-Auvers,2.6,597.428,Moyenne
91679,Villiers-le-Bâcle,3.336,1073.876,Élevée
91685,Villiers-sur-Orge,2.517,4425.673,Faible
91687,Viry-Châtillon,3.343,29606.217,Élevée
91689,Wissous,3.447,6767.472,Élevée
91691,Yerres,2.563,28129.504,Faible
91692,Les Ulis,2.69,23529.465,Moyenne
92002,Antony,2.453,61860.911,Faible
92004,Asnières-sur-Seine,3.631,83904.963,Élevée
92007,Bagneux,3.941,41072.495,Très élevée
92009,Bois-Colombes,3.782,28148.953,Élevée
92012,Boulogne-Billancourt,3.031,117357.787,Moyenne
92014,Bourg-la-Reine,2.869,20386.464,Moyenne
92019,Châtenay-Malabry,1.984,33731.545,Faible
92020,Châtillon,3.921,35882.416,Très élevée
92022,Chaville,3.5,19172.075,Élevée
92023,Clamart,2.429,53472.99,Faible
92024,Clichy,4.113,60667.194,Très élevée
92025,Colombes,2.617,83351.348,Moyenne
92026,Courbevoie,3.842,78195.1,Élevée
92032,Fontenay-aux-Roses,3.072,24039.578,Moyenne
92033,Garches,2.598,18037.432,Faible
92035,La Garenne-Colombes,3.907,28559.594,Élevée
92036,Gennevilliers,3.797,46032.116,Élevée
92040,Issy-les-Moulineaux,2.99,65251.619,Moyenne
92044,Levallois-Perret,4.361,64706.013,Très élevée
92046,Malakoff,3.47,29005.559,Élevée
92047,Marnes-la-Coquette,3.094,1694.685,Moyenne
92048,Meudon,2.377,45884.715,Faible
92049,Montrouge,3.631,46153.274,Élevée
92050,Nanterre,2.754,90306.155,Moyenne
92051,Neuilly-sur-Seine,3.737,60915.636,Élevée
92060,Le Plessis-Robinson,2.463,28126.815,Faible
92062,Puteaux,3.108,41878.364,Moyenne
92063,Rueil-Malmaison,2.701,76175.691,Moyenne
92064,Saint-Cloud,2.24,29441.589,Faible
92071,Sceaux,2.519,20517.056,Faible
92072,Sèvres,1.799,22399.349,Très faible
92073,Suresnes,2.587,46558.42,Faible
92075,Vanves,3.198,27407.147,Élevée
92076,Vaucresson,2.943,8641.719,Moyenne
92077,Ville-d'Avray,3.086,10650.147,Moyenne
92078,Villeneuve-la-Garenne,2.592,23669.771,Faible
93001,Aubervilliers,4.145,81786.471,Très élevée
93005,Aulnay-sous-Bois,2.722,80043.679,Moyenne
93006,Bagnolet,3.227,36801.214,Élevée
93007,Le Blanc-Mesnil,2.505,53827.356,Faible
93008,Bobigny,2.433,50113.225,Faible
93010,Bondy,3.136,49428.406,Moyenne
93013,Le Bourget,2.242,14134.592,Faible
93014,Clichy-sous-Bois,2.982,26510.8,Moyenne
93015,Coubron,2.341,4985.948,Faible
93027,La Courneuve,3.052,42586.152,Moyenne
93029,Drancy,2.883,67264.415,Moyenne
93030,Dugny,3.042,10001.142,Moyenne
93031,Épinay-sur-Seine,3.699,49259.149,Élevée
93032,Gagny,3.209,38006.564,Élevée
93033,Gournay-sur-Marne,2.839,6747.27,Moyenne
93039,L'Île-Saint-Denis,3.622,8063.25,Élevée
93045,Les Lilas,3.458,22680.936,Élevée
93046,Livry-Gargan,3.165,43796.839,Moyenne
93047,Montfermeil,3.046,26139.222,Moyenne
93048,Montreuil,3.701,104651.424,Élevée
93049,Neuilly-Plaisance,3.912,20704.162,Très élevée
93050,Neuilly-sur-Marne,3.072,34858.652,Moyenne
93051,Noisy-le-Grand,3.133,65758.771,Moyenne
93053,Noisy-le-Sec,3.476,42524.262,Élevée
93055,Pantin,3.878,56117.133,Élevée
93057,Les Pavillons-sous-Bois,3.204,22635.181,Élevée
93059,Pierrefitte-sur-Seine,4.093,29583.317,Très élevée
93061,Le Pré-Saint-Gervais,4.092,16144.229,Très élevée
93062,Le Raincy,3.081,14514.551,Moyenne
93063,Romainville,3.655,31090.328,Élevée
93064,Rosny-sous-Bois,2.597,43047.887,Faible
93066,Saint-Denis,3.75,103461.795,Élevée
93070,Saint-Ouen-sur-Seine,4.745,48796.259,Très élevée
93071,Sevran,2.377,48114.421,Faible
93072,Stains,3.541,36018.054,Élevée
93073,Tremblay-en-France,2.061,35040.693,Faible
93074,Vaujours,2.407,6886.6,Faible
93077,Villemomble,3.574,28909.248,Élevée
93078,Villepinte,2.12,35067.159,Faible
93079,Villetaneuse,3.995,11493.96,Très élevée
94001,Ablon-sur-Seine,3.861,5613.713,Élevée
94002,Alfortville,4.882,43266.133,Très élevée
94003,Arcueil,3.148,20406.261,Moyenne
94004,Boissy-Saint-Léger,3.684,16368.461,Élevée
94011,Bonneuil-sur-Marne,5.073,17661.378,Très élevée
94015,Bry-sur-Marne,4.531,16850.806,Très élevée
94016,Cachan,2.007,29028.146,Faible
94017,Champigny-sur-Marne,4.898,73587.446,Très élevée
94018,Charenton-le-Pont,3.472,28670.241,Élevée
94019,Chennevières-sur-Marne,5.368,17888.358,Très élevée
94021,Chevilly-Larue,2.3,19575.023,Faible
94022,Choisy-le-Roi,4.055,43256.075,Très élevée
94028,Créteil,5.125,87456.757,Très élevée
94033,Fontenay-sous-Bois,3.515,49790.272,Élevée
94034,Fresnes,3.424,26780.107,Élevée
94037,Gentilly,3.443,17967.602,Élevée
94038,L'Haÿ-les-Roses,1.911,30919.282,Très faible
94041,Ivry-sur-Seine,4.45,59248.484,Très élevée
94042,Joinville-le-Pont,4.912,19842.252,Très élevée
94043,Le Kremlin-Bicêtre,3.081,23187.779,Moyenne
94044,Limeil-Brévannes,4.047,26088.767,Très élevée
94046,Maisons-Alfort,4.486,56371.498,Très élevée
94047,Mandres-les-Roses,3.343,4776.232,Élevée
94048,Marolles-en-Brie,2.196,4521.057,Faible
94052,Nogent-sur-Marne,3.888,32798.425,Élevée
94053,Noiseau,3.859,4498.544,Élevée
94054,Orly,1.966,22755.379,Faible
94055,Ormesson-sur-Marne,4.819,10600.594,Très élevée
94056,Périgny,3.282,2564.331,Élevée
94058,Le Perreux-sur-Marne,4.142,33843.81,Très élevée
94059,Le Plessis-Trévise,2.991,19611.173,Moyenne
94060,La Queue-en-Brie,2.714,11305.062,Moyenne
94065,Rungis,2.561,5558.697,Faible
94067,Saint-Mandé,3.496,21338.428,Élevée
94068,Saint-Maur-des-Fossés,6.226,76418.766,Très élevée
94069,Saint-Maurice,4.342,14227.298,Très élevée
94070,Santeny,2.243,4006.83,Faible
94071,Sucy-en-Brie,5.226,27476.483,Très élevée
94073,Thiais,3.127,29916.018,Moyenne
94074,Valenton,3.36,13299.007,Élevée
94075,Villecresnes,3.182,11460.705,Moyenne
94076,Villejuif,2.115,54803.892,Faible
94077,Villeneuve-le-Roi,3.227,20163.917,Élevée
94078,Villeneuve-Saint-Georges,3.483,32341.734,Élevée
94079,Villiers-sur-Marne,3.92,29376.536,Très élevée
94080,Vincennes,3.645,47279.032,Élevée
94081,Vitry-sur-Seine,2.929,90555.711,Moyenne
95002,Ableiges,2.944,1057.938,Moyenne
95008,Aincourt,1.772,895.406,Très faible
95011,Ambleville,1.869,384.815,Très faible
95012,Amenucourt,2.165,191.75,Faible
95014,Andilly,2.584,2721.735,Faible
95018,Argenteuil,1.737,100399.46,Très faible
95019,Arnouville,1.906,13888.745,Très faible
95023,Arronville,1.337,616.74,Très faible
95024,Arthies,1.647,258.009,Très faible
95026,Asnières-sur-Oise,2.544,2957.444,Faible
95028,Attainville,4.223,1655.928,Très élevée
95039,Auvers-sur-Oise,2.044,6712.294,Faible
95040,Avernes,1.847,845.748,Très faible
95042,Baillet-en-France,3.74,1864.368,Élevée
95046,Banthelu,1.287,137.094,Très faible
95051,Beauchamp,3.271,9185.179,Élevée
95052,Beaumont-sur-Oise,2.281,9179.074,Faible
95054,Le Bellay-en-Vexin,1.608,210.952,Très faible
95055,Bellefontaine,2.29,532.818,Faible
95056,Belloy-en-France,3.097,2106.802,Moyenne
95058,Bernes-sur-Oise,2.444,2505.7,Faible
95059,Berville,1.128,352.028,Très faible
95060,Bessancourt,3.573,7738.343,Élevée
95061,Béthemont-la-Forêt,3.663,423.077,Élevée
95063,Bezons,2.071,29796.529,Faible
95074,Boisemont,2.232,817.93,Faible
95078,Boissy-l'Aillerie,2.19,1914.704,Faible
95088,Bonneuil-en-France,2.747,1058.928,Moyenne
95091,Bouffémont,2.992,6247.855,Moyenne
95094,Bouqueval,2.772,295.159,Moyenne
95101,Bray-et-Lû,1.844,949.949,Très faible
95102,Bréançon,1.128,415.666,Très faible
95110,Brignancourt,1.361,223.331,Très faible
95116,Bruyères-sur-Oise,2.464,3909.486,Faible
95119,Buhy,2.118,301.014,Faible
95120,Butry-sur-Oise,2.112,2151.724,Faible
95127,Cergy,3.056,60498.634,Moyenne
95134,Champagne-sur-Oise,2.342,4785.882,Faible
95139,La Chapelle-en-Vexin,1.938,295.679,Faible
95141,Charmont,1.667,34.101,Très faible
95142,Chars,1.324,1936.497,Très faible
95144,Châtenay-en-France,2.42,70.42,Faible
95149,Chaumontel,2.691,3309.678,Moyenne
95150,Chaussy,1.498,588.821,Très faible
95151,Chauvry,3.602,293.484,Élevée
95154,Chennevières-lès-Louvres,2.317,268.154,Faible
95157,Chérence,1.608,129.207,Très faible
95166,Cléry-en-Vexin,2.105,424.759,Faible
95169,Commeny,1.989,610.725,Faible
95170,Condécourt,2.415,528.237,Faible
95176,Cormeilles-en-Parisis,2.738,25594.446,Moyenne
95177,Cormeilles-en-Vexin,1.393,1192.501,Très faible
95181,Courcelles-sur-Viosne,2.72,291.651,Moyenne
95183,Courdimanche,2.079,6134.939,Faible
95197,Deuil-la-Barre,2.156,21769.635,Faible
95199,Domont,1.871,15515.637,Très faible
95203,Eaubonne,2.266,24991.156,Faible
95205,Écouen,1.845,6761.13,Très faible
95210,Enghien-les-Bains,1.897,11712.12,Très faible
95211,Ennery,2.009,2450.009,Faible
95212,Épiais-lès-Louvres,2.761,117.97,Moyenne
95213,Épiais-Rhus,1.342,634.888,Très faible
95214,Épinay-Champlâtreux,4.072,63.762,Très élevée
95218,Éragny,3.352,17328.068,Élevée
95219,Ermont,2.762,28031.487,Moyenne
95229,Ézanville,1.522,9285.804,Très faible
95241,Fontenay-en-Parisis,3.737,2057.715,Élevée
95250,Fosses,1.87,9273.193,Très faible
95252,Franconville,2.499,35791.229,Faible
95253,Frémainville,2.537,500.609,Faible
95254,Frémécourt,1.551,517.92,Très faible
95256,Frépillon,4.2,3136.366,Très élevée
95257,La Frette-sur-Seine,2.633,4526.146,Moyenne
95258,Frouville,1.304,366.152,Très faible
95268,Garges-lès-Gonesse,2.149,38591.805,Faible
95270,Genainville,1.528,525.87,Très faible
95271,Génicourt,1.972,500.923,Faible
95277,Gonesse,3.028,24296.979,Moyenne
95280,Goussainville,1.737,28085.552,Très faible
95287,Grisy-les-Plâtres,1.403,688.287,Très faible
95288,Groslay,2.688,7980.356,Moyenne
95295,Guiry-en-Vexin,1.38,145.919,Très faible
95298,Haravilliers,1.106,545.759,Très faible
95301,Haute-Isle,1.107,290.939,Très faible
95303,Le Heaulme,1.033,201.857,Très faible
95304,Hédouville,1.54,285.102,Très faible
95306,Herblay-sur-Seine,2.267,29624.14,Faible
95308,Hérouville-en-Vexin,1.958,558.736,Faible
95309,Hodent,1.811,219.994,Très faible
95313,L'Isle-Adam,2.368,12346.399,Faible
95316,Jagny-sous-Bois,2.434,267.574,Faible
95323,Jouy-le-Moutier,2.17,15533.883,Faible
95328,Labbeville,1.744,610.82,Très faible
95331,Lassy,2.811,177.318,Moyenne
95341,Livilliers,2.07,375.458,Faible
95348,Longuesse,2.307,513.921,Faible
95351,Louvres,2.05,11176.268,Faible
95352,Luzarches,2.831,4728.389,Moyenne
95353,Maffliers,2.429,1673.9,Faible
95355,Magny-en-Vexin,1.781,5587.298,Très faible
95365,Mareil-en-France,3.087,664.731,Moyenne
95369,Margency,2.72,2839.581,Moyenne
95370,Marines,1.148,3322.262,Très faible
95371,Marly-la-Ville,2.318,5414.35,Faible
95379,Maudétour-en-Vexin,1.247,197.429,Très faible
95387,Menouville,1.215,66.213,Très faible
95388,Menucourt,2.578,5673.593,Faible
95392,Mériel,2.722,5020.38,Moyenne
95394,Méry-sur-Oise,3.531,9341.385,Élevée
95395,Le Mesnil-Aubry,3.705,856.637,Élevée
